filename,width,height,class,xmin,ymin,xmax,ymax
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.67084d16d65a043ace3f2e66af294654.jpg,416,416,mask,381,186,404,209
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.67084d16d65a043ace3f2e66af294654.jpg,416,416,mask,375,157,392,178
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.67084d16d65a043ace3f2e66af294654.jpg,416,416,mask,306,177,325,197
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.67084d16d65a043ace3f2e66af294654.jpg,416,416,mask,365,174,388,202
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.67084d16d65a043ace3f2e66af294654.jpg,416,416,mask,281,170,304,202
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.67084d16d65a043ace3f2e66af294654.jpg,416,416,mask,318,126,373,188
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.67084d16d65a043ace3f2e66af294654.jpg,416,416,mask,185,87,231,142
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.67084d16d65a043ace3f2e66af294654.jpg,416,416,mask,90,158,118,191
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.67084d16d65a043ace3f2e66af294654.jpg,416,416,mask,33,127,81,196
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.67084d16d65a043ace3f2e66af294654.jpg,416,416,mask,5,177,42,212
rally-against-an-anti-mask-law-meant-to-deter-anti-government-protesters-in-hong-kong-china-shutterstock-editorial-10435716z_jpg.rf.67084d16d65a043ace3f2e66af294654.jpg,416,416,mask,3,132,34,171
-1x-1_jpg.rf.8d697c00929e06e6655c08835cc66c02.jpg,416,416,mask,7,66,36,80
-1x-1_jpg.rf.8d697c00929e06e6655c08835cc66c02.jpg,416,416,no-mask,117,67,147,92
-1x-1_jpg.rf.8d697c00929e06e6655c08835cc66c02.jpg,416,416,no-mask,161,67,188,95
-1x-1_jpg.rf.8d697c00929e06e6655c08835cc66c02.jpg,416,416,no-mask,225,97,257,138
-1x-1_jpg.rf.8d697c00929e06e6655c08835cc66c02.jpg,416,416,no-mask,206,109,243,156
-1x-1_jpg.rf.8d697c00929e06e6655c08835cc66c02.jpg,416,416,mask,365,131,403,178
-1x-1_jpg.rf.8d697c00929e06e6655c08835cc66c02.jpg,416,416,mask,321,95,355,136
-1x-1_jpg.rf.8d697c00929e06e6655c08835cc66c02.jpg,416,416,mask,300,166,344,217
-1x-1_jpg.rf.8d697c00929e06e6655c08835cc66c02.jpg,416,416,mask,261,77,297,123
-1x-1_jpg.rf.8d697c00929e06e6655c08835cc66c02.jpg,416,416,mask,1,190,105,312
-1x-1_jpg.rf.8d697c00929e06e6655c08835cc66c02.jpg,416,416,mask,89,85,127,131
-1x-1_jpg.rf.8d697c00929e06e6655c08835cc66c02.jpg,416,416,mask,124,81,163,136
-1x-1_jpg.rf.8d697c00929e06e6655c08835cc66c02.jpg,416,416,mask,180,150,223,208
rawImage_jpg.rf.8bdbe22463c3162f05180ff91e67f039.jpg,416,416,mask,324,116,407,227
rawImage_jpg.rf.8bdbe22463c3162f05180ff91e67f039.jpg,416,416,mask,228,76,289,144
rawImage_jpg.rf.8bdbe22463c3162f05180ff91e67f039.jpg,416,416,mask,169,91,215,158
rawImage_jpg.rf.8bdbe22463c3162f05180ff91e67f039.jpg,416,416,mask,82,141,147,225
rawImage_jpg.rf.8bdbe22463c3162f05180ff91e67f039.jpg,416,416,mask,31,72,96,137
PhotoGrid_1580452532909_jpg.rf.775b14bea12734249ff8fb91ba036856.jpg,416,416,mask,385,149,410,177
PhotoGrid_1580452532909_jpg.rf.775b14bea12734249ff8fb91ba036856.jpg,416,416,mask,333,155,360,182
PhotoGrid_1580452532909_jpg.rf.775b14bea12734249ff8fb91ba036856.jpg,416,416,mask,297,149,321,173
PhotoGrid_1580452532909_jpg.rf.775b14bea12734249ff8fb91ba036856.jpg,416,416,mask,261,150,283,174
PhotoGrid_1580452532909_jpg.rf.775b14bea12734249ff8fb91ba036856.jpg,416,416,mask,226,142,247,165
PhotoGrid_1580452532909_jpg.rf.775b14bea12734249ff8fb91ba036856.jpg,416,416,mask,172,143,195,168
PhotoGrid_1580452532909_jpg.rf.775b14bea12734249ff8fb91ba036856.jpg,416,416,mask,128,135,149,160
PhotoGrid_1580452532909_jpg.rf.775b14bea12734249ff8fb91ba036856.jpg,416,416,mask,105,126,124,151
PhotoGrid_1580452532909_jpg.rf.775b14bea12734249ff8fb91ba036856.jpg,416,416,mask,84,144,107,172
PhotoGrid_1580452532909_jpg.rf.775b14bea12734249ff8fb91ba036856.jpg,416,416,mask,44,143,68,171
PhotoGrid_1580452532909_jpg.rf.775b14bea12734249ff8fb91ba036856.jpg,416,416,mask,2,141,25,169
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,128,167,139,179
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,1,163,11,181
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,180,172,188,185
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,6,179,31,205
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,43,170,53,184
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,103,162,114,177
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,123,182,147,212
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,16,199,49,229
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,62,164,101,208
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,257,175,272,193
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,270,188,295,219
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,228,184,253,213
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,151,169,178,210
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,172,205,212,255
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,378,220,406,283
1580173904-0001oc33f_jpg.rf.7f27c2bbdd00c11ba838ab7bb71694f4.jpg,416,416,mask,319,178,390,276
0_10725_jpg.rf.99ff78c82dadd6d49408164489cb6582.jpg,416,416,mask,300,196,366,270
0_10725_jpg.rf.99ff78c82dadd6d49408164489cb6582.jpg,416,416,mask,96,137,151,201
0_10725_jpg.rf.99ff78c82dadd6d49408164489cb6582.jpg,416,416,no-mask,244,130,303,195
0_10725_jpg.rf.99ff78c82dadd6d49408164489cb6582.jpg,416,416,no-mask,56,194,123,273
1042977068_jpg.rf.84c3af9736d1fe2db012d0e91aee5b23.jpg,416,416,mask,306,149,330,180
1042977068_jpg.rf.84c3af9736d1fe2db012d0e91aee5b23.jpg,416,416,mask,214,136,246,179
1042977068_jpg.rf.84c3af9736d1fe2db012d0e91aee5b23.jpg,416,416,mask,129,99,165,144
IMG_5690 2_jpg.rf.77600927c589b6817b9ac8349615381f.jpg,416,416,no-mask,76,228,97,250
IMG_5690 2_jpg.rf.77600927c589b6817b9ac8349615381f.jpg,416,416,mask,219,165,268,229
IMG_5690 2_jpg.rf.77600927c589b6817b9ac8349615381f.jpg,416,416,mask,139,169,193,237
004_1024_jpeg.rf.763d99dadfb9fe5f3f72ff3cc34f88b6.jpg,416,416,mask,132,110,232,224
1579928067_250120120154270000005e2bca03bf464_jpg.rf.a50ec0a4e4fcb491cce7766877b04c05.jpg,416,416,mask,359,103,385,133
1579928067_250120120154270000005e2bca03bf464_jpg.rf.a50ec0a4e4fcb491cce7766877b04c05.jpg,416,416,mask,318,93,342,125
1579928067_250120120154270000005e2bca03bf464_jpg.rf.a50ec0a4e4fcb491cce7766877b04c05.jpg,416,416,mask,42,102,66,127
1579928067_250120120154270000005e2bca03bf464_jpg.rf.a50ec0a4e4fcb491cce7766877b04c05.jpg,416,416,mask,78,89,122,140
1579928067_250120120154270000005e2bca03bf464_jpg.rf.a50ec0a4e4fcb491cce7766877b04c05.jpg,416,416,no-mask,283,120,294,136
1579928067_250120120154270000005e2bca03bf464_jpg.rf.a50ec0a4e4fcb491cce7766877b04c05.jpg,416,416,no-mask,238,116,250,132
0602623232127-web-tete_jpg.rf.70c23b5e96669fb4f31a7cbd6d52a670.jpg,416,416,no-mask,66,139,99,185
0602623232127-web-tete_jpg.rf.70c23b5e96669fb4f31a7cbd6d52a670.jpg,416,416,no-mask,163,144,228,217
0602623232127-web-tete_jpg.rf.70c23b5e96669fb4f31a7cbd6d52a670.jpg,416,416,no-mask,192,92,213,117
0602623232127-web-tete_jpg.rf.70c23b5e96669fb4f31a7cbd6d52a670.jpg,416,416,no-mask,125,92,149,117
0602623232127-web-tete_jpg.rf.70c23b5e96669fb4f31a7cbd6d52a670.jpg,416,416,no-mask,246,116,274,151
0602623232127-web-tete_jpg.rf.70c23b5e96669fb4f31a7cbd6d52a670.jpg,416,416,no-mask,144,108,178,149
0602623232127-web-tete_jpg.rf.70c23b5e96669fb4f31a7cbd6d52a670.jpg,416,416,no-mask,34,104,74,147
0602623232127-web-tete_jpg.rf.70c23b5e96669fb4f31a7cbd6d52a670.jpg,416,416,no-mask,34,248,73,291
0602623232127-web-tete_jpg.rf.70c23b5e96669fb4f31a7cbd6d52a670.jpg,416,416,mask,108,164,156,230
0602623232127-web-tete_jpg.rf.70c23b5e96669fb4f31a7cbd6d52a670.jpg,416,416,mask,209,96,238,131
0602623232127-web-tete_jpg.rf.70c23b5e96669fb4f31a7cbd6d52a670.jpg,416,416,mask,262,122,296,164
0602623232127-web-tete_jpg.rf.70c23b5e96669fb4f31a7cbd6d52a670.jpg,416,416,mask,327,105,387,173
0602623232127-web-tete_jpg.rf.70c23b5e96669fb4f31a7cbd6d52a670.jpg,416,416,mask,266,195,330,281
1029731146_jpg.rf.7c43f38028cd269068c0ea434b88a5c7.jpg,416,416,no-mask,11,126,61,186
1029731146_jpg.rf.7c43f38028cd269068c0ea434b88a5c7.jpg,416,416,mask,322,116,394,212
1029731146_jpg.rf.7c43f38028cd269068c0ea434b88a5c7.jpg,416,416,mask,157,102,255,238
1029731146_jpg.rf.7c43f38028cd269068c0ea434b88a5c7.jpg,416,416,mask,57,146,123,242
1024x576_939430607723_jpg.rf.7048dfb767a151c5565c1470cec10027.jpg,416,416,mask,324,130,368,184
1024x576_939430607723_jpg.rf.7048dfb767a151c5565c1470cec10027.jpg,416,416,mask,242,155,274,194
1024x576_939430607723_jpg.rf.7048dfb767a151c5565c1470cec10027.jpg,416,416,mask,196,114,231,159
1024x576_939430607723_jpg.rf.7048dfb767a151c5565c1470cec10027.jpg,416,416,mask,149,123,184,165
1024x576_939430607723_jpg.rf.7048dfb767a151c5565c1470cec10027.jpg,416,416,mask,48,140,82,183
1024x576_939430607723_jpg.rf.7048dfb767a151c5565c1470cec10027.jpg,416,416,mask,2,129,31,170
1000x-1_jpg.rf.743291b4977f67bdd59a05ee98c9e28b.jpg,416,416,no-mask,383,156,415,224
1000x-1_jpg.rf.743291b4977f67bdd59a05ee98c9e28b.jpg,416,416,mask,206,105,254,178
1000x-1_jpg.rf.743291b4977f67bdd59a05ee98c9e28b.jpg,416,416,mask,335,126,393,213
1000x-1_jpg.rf.743291b4977f67bdd59a05ee98c9e28b.jpg,416,416,mask,285,224,356,321
1000x-1_jpg.rf.743291b4977f67bdd59a05ee98c9e28b.jpg,416,416,no-mask,61,124,106,200
1000x-1_jpg.rf.743291b4977f67bdd59a05ee98c9e28b.jpg,416,416,no-mask,252,111,300,181
1000x-1_jpg.rf.743291b4977f67bdd59a05ee98c9e28b.jpg,416,416,no-mask,95,201,154,283
1000x-1_jpg.rf.743291b4977f67bdd59a05ee98c9e28b.jpg,416,416,mask,173,128,223,205
1000x-1_jpg.rf.743291b4977f67bdd59a05ee98c9e28b.jpg,416,416,mask,9,123,71,207
1553605632_9d5877d8_60_jpg.rf.827ad9a39f672aba0756c9ac68d25239.jpg,416,416,mask,326,302,348,329
1553605632_9d5877d8_60_jpg.rf.827ad9a39f672aba0756c9ac68d25239.jpg,416,416,mask,353,287,387,339
1553605632_9d5877d8_60_jpg.rf.827ad9a39f672aba0756c9ac68d25239.jpg,416,416,mask,307,256,340,291
1553605632_9d5877d8_60_jpg.rf.827ad9a39f672aba0756c9ac68d25239.jpg,416,416,mask,83,269,145,347
1553605632_9d5877d8_60_jpg.rf.827ad9a39f672aba0756c9ac68d25239.jpg,416,416,mask,1,249,69,327
1553605632_9d5877d8_60_jpg.rf.827ad9a39f672aba0756c9ac68d25239.jpg,416,416,mask,25,106,51,136
1553605632_9d5877d8_60_jpg.rf.827ad9a39f672aba0756c9ac68d25239.jpg,416,416,mask,44,80,71,119
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.7bdada2e62db2019a9a2f936083467c1.jpg,416,416,mask,3,179,86,330
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.7bdada2e62db2019a9a2f936083467c1.jpg,416,416,mask,44,89,113,175
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.7bdada2e62db2019a9a2f936083467c1.jpg,416,416,mask,21,130,91,218
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.7bdada2e62db2019a9a2f936083467c1.jpg,416,416,mask,101,126,177,236
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.7bdada2e62db2019a9a2f936083467c1.jpg,416,416,mask,253,69,317,139
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.7bdada2e62db2019a9a2f936083467c1.jpg,416,416,mask,351,70,414,149
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.7bdada2e62db2019a9a2f936083467c1.jpg,416,416,mask,321,172,408,280
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.7bdada2e62db2019a9a2f936083467c1.jpg,416,416,mask,181,138,285,281
purchase-reauisition-5de4d0f99c77d_jpg.rf.9757c9222d6e966e98faa8019a23ba0f.jpg,416,416,no-mask,278,191,290,206
purchase-reauisition-5de4d0f99c77d_jpg.rf.9757c9222d6e966e98faa8019a23ba0f.jpg,416,416,mask,1,206,44,254
purchase-reauisition-5de4d0f99c77d_jpg.rf.9757c9222d6e966e98faa8019a23ba0f.jpg,416,416,no-mask,13,175,48,209
purchase-reauisition-5de4d0f99c77d_jpg.rf.9757c9222d6e966e98faa8019a23ba0f.jpg,416,416,mask,82,168,116,221
purchase-reauisition-5de4d0f99c77d_jpg.rf.9757c9222d6e966e98faa8019a23ba0f.jpg,416,416,mask,102,166,154,226
purchase-reauisition-5de4d0f99c77d_jpg.rf.9757c9222d6e966e98faa8019a23ba0f.jpg,416,416,mask,167,176,184,210
purchase-reauisition-5de4d0f99c77d_jpg.rf.9757c9222d6e966e98faa8019a23ba0f.jpg,416,416,mask,254,184,272,215
purchase-reauisition-5de4d0f99c77d_jpg.rf.9757c9222d6e966e98faa8019a23ba0f.jpg,416,416,mask,362,179,385,212
purchase-reauisition-5de4d0f99c77d_jpg.rf.9757c9222d6e966e98faa8019a23ba0f.jpg,416,416,mask,288,141,372,221
purchase-reauisition-5de4d0f99c77d_jpg.rf.9757c9222d6e966e98faa8019a23ba0f.jpg,416,416,mask,171,105,269,227
1133x768_20200130000023_jpg.rf.aa3997898dca01ea870b9cba18d5e3cf.jpg,416,416,mask,352,95,415,175
1133x768_20200130000023_jpg.rf.aa3997898dca01ea870b9cba18d5e3cf.jpg,416,416,mask,190,80,271,175
1133x768_20200130000023_jpg.rf.aa3997898dca01ea870b9cba18d5e3cf.jpg,416,416,mask,96,98,151,178
1133x768_20200130000023_jpg.rf.aa3997898dca01ea870b9cba18d5e3cf.jpg,416,416,mask,33,107,102,194
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg.rf.8fe47f350be6db2c10adbc41c7f55e5b.jpg,416,416,no-mask,308,133,355,206
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg.rf.8fe47f350be6db2c10adbc41c7f55e5b.jpg,416,416,mask,44,124,81,167
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg.rf.8fe47f350be6db2c10adbc41c7f55e5b.jpg,416,416,mask,111,142,147,182
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg.rf.8fe47f350be6db2c10adbc41c7f55e5b.jpg,416,416,mask,164,113,210,173
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg.rf.8fe47f350be6db2c10adbc41c7f55e5b.jpg,416,416,mask,245,158,280,199
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg.rf.8fe47f350be6db2c10adbc41c7f55e5b.jpg,416,416,mask,335,113,386,181
000_1ov3n5_0_jpeg.rf.a23f1c89491779996f4519858277a4e0.jpg,416,416,mask,157,110,232,183
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,289,114,300,127
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,no-mask,38,217,52,234
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,no-mask,61,235,74,252
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,0,190,12,207
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,44,189,63,206
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,23,186,37,202
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,31,104,44,116
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,31,112,42,125
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,64,162,77,178
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,48,159,62,175
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,96,123,107,135
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,87,135,98,149
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,no-mask,52,137,65,152
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,no-mask,83,127,94,140
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,no-mask,103,137,115,151
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,no-mask,119,133,131,146
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,no-mask,138,122,149,138
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,101,168,115,184
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,135,158,150,175
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,147,137,160,153
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,128,113,140,127
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,104,99,114,110
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,118,91,128,103
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,127,82,136,94
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,145,63,154,73
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,142,73,151,84
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,157,75,167,87
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,no-mask,162,89,172,100
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,159,114,171,127
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,174,86,185,98
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,169,72,179,83
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,184,63,192,71
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,193,76,202,86
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,207,80,216,87
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,202,96,213,107
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,167,157,183,176
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,224,153,237,169
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,227,138,239,154
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,204,122,216,136
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,182,146,198,163
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,194,157,208,174
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,215,160,230,178
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,270,163,284,179
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,243,162,259,183
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,257,138,269,154
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,no-mask,262,103,273,116
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,no-mask,275,94,284,106
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,221,63,230,75
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,219,85,229,97
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,232,73,242,85
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,259,80,270,92
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,254,109,265,122
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,256,63,266,70
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,273,76,282,86
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,283,79,294,91
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,288,83,298,94
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,314,63,323,70
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,298,87,308,98
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,356,69,365,80
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,335,76,345,88
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,325,85,335,94
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,no-mask,302,97,311,107
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,no-mask,345,84,354,93
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,no-mask,394,65,403,76
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,380,71,391,82
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,366,76,377,89
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,356,103,367,115
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,337,103,348,116
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,315,122,327,137
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,349,119,360,132
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,379,106,390,120
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,401,83,413,98
